ownerUsername,postUrl,timestamp,likesCount,id,text,Sentimento,Pontuacao
melissaspfc.almeida,https://www.instagram.com/p/CvLLzNGuuJW/,2023-08-01T13:11:56.000Z,0,17846576049030681,Histórias das ruas do Rio ❤,positive,"0,717433"
brunasilva1122,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T18:25:09.000Z,1,17963995544448258,Foi maravilhoso! Amamos♥️,positive,"0,994552"
brunapelegrino1,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T18:31:53.000Z,1,18026373958582596,❤️,positive,"0,970144"
maristela.pessoa,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T18:44:56.000Z,1,17998124291065326,Uma grande alegria integrar essa equipe de educadores.,positive,"0,976109"
maristela.pessoa,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T18:45:03.000Z,1,18012201166777084,❤️,positive,"0,970144"
marisetecosturasilva,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T19:15:42.000Z,1,18253038667165034,Nosso Pará é rico em recursos naturais como também na parte cultural.,neutral,0
crabsebrae,https://www.instagram.com/p/CvSbQECAI2J/,2023-08-01T20:14:24.000Z,0,18003566050792213,@brunasilva1122 boa🤩💛,positive,"0,973852"
crabsebrae,https://www.instagram.com/p/CvSbQECAI2J/,2023-08-01T20:14:35.000Z,1,17947512323666558,"@fiocondutorartesustentavel obrigado, volte sempree🤩💛",positive,"0,938098"
crabsebrae,https://www.instagram.com/p/CvSbQECAI2J/,2023-08-01T20:14:44.000Z,1,17903837762816942,@_natinharibeiro em breve🤩💛,positive,"0,787602"
crabsebrae,https://www.instagram.com/p/CvSbQECAI2J/,2023-08-01T20:14:54.000Z,0,18361485463066843,@luciano.rocha.80 Venhaa🤩💛,positive,"0,798704"
crabsebrae,https://www.instagram.com/p/CvNVGgQN-Li/,2023-08-01T20:15:14.000Z,1,17959110038628664,@celinha.gama venhaa💛🥰,positive,"0,582016"
crabsebrae,https://www.instagram.com/p/CvNVGgQN-Li/,2023-08-01T20:15:34.000Z,1,18006954427883223,@fiocondutorartesustentavel 🤩🤩🤩,positive,"0,857485"
crabsebrae,https://www.instagram.com/p/CvNVGgQN-Li/,2023-08-01T20:15:43.000Z,0,17920446833677561,@valeriagrille encantadora né 🤩💛,positive,"0,972946"
mylenagommes,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T20:49:27.000Z,1,18269870983198574,Foi incrível ter participado!!!,positive,"0,978133"
lucinhaangelmc,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T21:23:45.000Z,1,18018737158736235,Foi excelente 👏👏Amamos ter participado❤️,positive,"0,998325"
daniane_veiga,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T23:02:19.000Z,1,17991673703144138,👏👏👏👏👏👏,positive,"0,981115"
brenapaivaa,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-01T23:35:22.000Z,1,17999683609958318,👏,positive,"0,524837"
qvss_gabyei,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-03T03:48:11.000Z,1,17970879200331455,❤️❤️❤️❤️😂,positive,"0,99807"
graciela_urquiza,https://www.instagram.com/p/Cve_jncN--A/,2023-08-03T13:38:29.000Z,0,18372997942035724,😍 Lindíssima homenagem 👏,positive,"0,998467"
cipo_barro,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-03T13:45:21.000Z,1,18279868969121567,👏👏👏👏👏,positive,"0,97518"
emanuellen_assis,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-03T14:40:24.000Z,0,17989061993501286,❤😂,positive,"0,944364"
rodrigobelem72,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T21:29:01.000Z,1,18043085584450091,Imperdível!!!,positive,"0,966247"
silvangalvaoecarimbloco,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T21:31:25.000Z,0,18198045394270906,Vai ser lindo ❤️❤️❤️❤️,positive,"0,998895"
anapaula.felipe.969,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T21:37:14.000Z,0,17999780383955299,❤️,positive,"0,970144"
fiocondutorartesustentavel,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-03T22:26:46.000Z,0,18374619418049149,Esse lugar é mágico 😍,positive,"0,970838"
marciaa_guimaraess,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:28:16.000Z,0,18241156096203261,Saudadeeeeeeeeeeeee♥️,positive,"0,702985"
marciaa_guimaraess,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:29:04.000Z,0,17887594646878186,@gec__retumba @chamadoamor,neutral,0
marciaa_guimaraess,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:31:11.000Z,2,17989236377035489,@@edipires_terapeuta @ramosangelamariade @adelmmaria @cellys_mendonca,positive,"0,657255"
ramosangelamariade,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:34:29.000Z,1,18381359830029071,@marciaa_guimaraess @👏👏👏Pena que é dia 05....,positive,"0,869803"
rosemotta63,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:40:22.000Z,0,17963819702465090,Oba! Demorou. Deveria ter sido na abertura.,positive,"0,395202"
filipi.xvr,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T22:52:14.000Z,0,17948366195661388,💯🤙👏👏,positive,"0,835706"
camilinhac,https://www.instagram.com/p/Cvf024DphiH/,2023-08-03T23:04:12.000Z,0,17850911558999808,❤️,positive,"0,970144"
marciaa_guimaraess,https://www.instagram.com/p/CuhrC2otZty/,2023-08-04T00:01:06.000Z,0,17985378473249422,@claudia.paloma @chamadoamor @g.e.c.chamadoamor,positive,"0,37291"
lucianodiluck,https://www.instagram.com/p/Cvf024DphiH/,2023-08-04T00:59:20.000Z,1,17989005206230908,Pai d'égua mano!! Carimbó vai rolar solto👏👏👏👏,positive,"0,716039"
erijrdesign,https://www.instagram.com/p/Cvf024DphiH/,2023-08-04T01:01:54.000Z,0,17874759827940276,"Os ritmos do Pará reverberarão na Praça Tiradentes!! Carimbolaremos, pois!",positive,"0,491841"
djcrispanttoja_oficial,https://www.instagram.com/p/Cvf024DphiH/,2023-08-04T01:10:27.000Z,0,18283157731132734,Ahhhhh meu ♥️,positive,"0,93445"
bembrasilregional,https://www.instagram.com/p/Cvh0LpgRQGC/,2023-08-04T16:42:17.000Z,2,18191293036277580,"Amanhã estaremos aí, junto com uma turma linda .",positive,"0,954819"
rafaeledsantos,https://www.instagram.com/p/CvaU7e5M8he/,2023-08-04T16:57:07.000Z,0,17897068175783691,👏,positive,"0,524837"
cipo_barro,https://www.instagram.com/p/Cvf024DphiH/,2023-08-04T18:15:46.000Z,0,17890714829796105,👏👏👏👏,positive,"0,962238"
lea_1974,https://www.instagram.com/p/Cvh0LpgRQGC/,2023-08-04T23:25:58.000Z,1,18001977823939155,😍,positive,"0,931476"
lea_1974,https://www.instagram.com/p/Cvh0LpgRQGC/,2023-08-04T23:26:01.000Z,1,17982179783139448,Amei!,positive,"0,992855"
d.luziane,https://www.instagram.com/p/Cvf024DphiH/,2023-08-05T10:46:34.000Z,0,17977659011227258,Pega que eu não posso ir.,negative,"-0,912636"
ingridcmacedo,https://www.instagram.com/p/Cvf024DphiH/,2023-08-05T14:35:32.000Z,0,17996973887105340,👏👏👏👏👏👏👏,positive,"0,985968"
ingridcmacedo,https://www.instagram.com/p/CuhrC2otZty/,2023-08-05T14:35:55.000Z,0,17992789469311634,👏👏👏👏👏👏,positive,"0,981115"
wlamir_rocha,https://www.instagram.com/p/Cvf024DphiH/,2023-08-06T01:01:15.000Z,0,18062468482419334,🔥❤️,positive,"0,979741"
decoracaocasalcmkids,https://www.instagram.com/p/CvkJe5wtLuH/,2023-08-06T21:09:17.000Z,0,18037604911509918,👏,positive,"0,524837"
decoracaocasalcmkids,https://www.instagram.com/p/CvkJe5wtLuH/,2023-08-06T21:09:19.000Z,0,18062929687386479,👏,positive,"0,524837"
decoracaocasalcmkids,https://www.instagram.com/p/CvkJe5wtLuH/,2023-08-06T21:09:26.000Z,0,17963824679452229,E lindo demais!!!,positive,"0,98452"
caiosanttos01,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T19:38:57.000Z,1,17988202130326912,Baião destemperado do barbatuques me lembra muito o CRAB kkkk😅,positive,"0,637663"
ateliebosswood,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T19:42:02.000Z,0,18011765968818433,Gilberto Gil - Aqui e agora.,neutral,0
na_bru_,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T19:46:57.000Z,1,17888340941884044,Baianá - barbatuques,neutral,0
na_bru_,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T19:48:32.000Z,0,18026805622594845,Pra curar a dor do mundo - Marcelo D2,negative,"-0,847846"
periclesanarckosfuria,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T19:56:31.000Z,0,17999953468963023,Chalana,neutral,0
erijrdesign,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T20:10:00.000Z,0,17905795325813006,Aquele Abraço - Gilberto Gil,neutral,0
luizcarlos.menezes,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T20:28:57.000Z,0,17988571802479081,Luiz Gonzaga -Pagode russo 😁,neutral,0
josedomingosmattos,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T21:28:00.000Z,0,17987356991243257,Cidadão. Zé Ramalho.,neutral,0
wellingtonduartev,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T22:52:56.000Z,2,18070627690395984,OLHA QUE COISA MAS  LINDA E CHEIA DE GRAÇA .🙌🙌 GAROTA DE IPANEMA. TON JOBIM,positive,"0,829713"
gimello.design,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T23:21:33.000Z,0,17985376349097149,@euaandrey,neutral,0
gimello.design,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T23:23:38.000Z,0,17884972073904441,"Jota Quest ""Daqui só se leva o amor"" 😍",neutral,0
lucianalima_lu,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T23:23:42.000Z,1,17876490011933182,"O meu pai era paulista, minha mãe pernambucana, o meu bisavô mineiro, meu tataravô baiano...",positive,"0,770928"
euaandrey,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-07T23:36:37.000Z,0,18107272954326133,"I'm Good (Blue) - Bebe Rexha, um lugar maravilhoso",positive,"0,988099"
marciadias981,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T00:30:58.000Z,0,17993440924972458,"Anda com fé eu vou, que a fé não costuma falhar.",positive,"0,495107"
miriam.s.freitas,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T01:06:59.000Z,0,17857344309003507,Foi feito por mim♥️,positive,"0,865142"
raquelchef,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T01:14:51.000Z,0,18270978220195638,Asa Branca! 🔥,neutral,0
brazilisabel,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T01:42:04.000Z,0,17994052925118787,"Ahh isso aqui tá muito bom, isso aqui tá bom demais! Ah quem tá fora quer entrar, mas quem tá dentro não sai!",positive,"0,371498"
sandracunhaleite,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T03:22:17.000Z,0,18118525198309214,Foi feito por mim... foi feito sim,negative,"-0,389718"
elainesantos8,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-08T15:32:45.000Z,0,18017760931671091,Felicidade. Marcelo Jeneci,positive,"0,968554"
nathaliegdemelo,https://www.instagram.com/p/CuhrC2otZty/,2023-08-08T17:39:10.000Z,0,18220463887223384,"Oi, @crabsebrae! Enviei e-mail para vocês. Podem, por favor, resgatar a mensagem? Pode ter ido para o SPAM… Obrigada!",negative,"-0,366298"
silvamauriliodejesus,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-08T19:06:42.000Z,0,17985963413260886,👏👏👏👏,positive,"0,962238"
erijrdesign,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-08T19:16:01.000Z,2,17976369350419548,Muito legal vivenciar essas visitas guiadas e aprender com os instrutores muito mais sobre o rico artesanato brasileiro.,positive,"0,96006"
selmacresporibeiro,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-08T21:58:21.000Z,0,17973665105316292,Maravilhoso ! 🙌❤️😍,positive,"0,993118"
rosangelajotta,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:16:56.000Z,0,17988486227227176,❤️,positive,"0,970144"
rosangelajotta,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:18:59.000Z,2,18119050066310066,"Paraty-RJ hoje no crabsebrae ,foi lindo !",positive,"0,956531"
doracastro.pty,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:20:01.000Z,2,17998033193060258,#Cultura PARATY...,neutral,0
doracastro.pty,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:20:12.000Z,0,17943303953682554,❤️,positive,"0,970144"
keikolina.art,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:23:21.000Z,1,17903535713818076,Foi um passeio delicioso!! Muito obrigada pela acolhida! 💝,positive,"0,983438"
artcaicaradecora,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T01:51:08.000Z,0,18012824575787305,😍😍😍,positive,"0,996442"
vandaparaty,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T02:06:44.000Z,1,18022813213616356,Gratidão! Estou muito feliz por realizar essa visita. Foi incrível!!,positive,"0,987105"
miriamdesouzadantas,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T09:18:47.000Z,0,18055317442443081,👏👏👏,positive,"0,932908"
angelicalcarneiro,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-09T12:34:51.000Z,0,17982384788370911,Adorei!!! Vou querer fazer,positive,"0,758957"
amador_pedrosa,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-09T20:39:47.000Z,0,17992680155284236,"Conheci no CRAB a exposição imersiva sobre o Expedito Seleiro, fantástica! E hoje, ao lembrá-la, me veio na mente e no coração a música ""Caminho pro interior"", na voz de Bruna Karam.",positive,"0,920904"
nutri.cristinamoura,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-10T20:50:14.000Z,1,17967417824391602,"Ah, que coisa mais linda!",positive,"0,967051"
marciaa_guimaraess,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-10T22:43:20.000Z,3,18004525555807959,Assistam aí ....vcs flores dançantes de do @carimbofloresdaalegria,positive,"0,968008"
rodrigobelem72,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-10T22:58:35.000Z,2,17936156441706128,Lindos!!! Salve o @silvangalvaoecarimbloco !!!!,positive,"0,897529"
carimbofloresdaalegria,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-10T23:26:36.000Z,2,17991311960020529,"@marciaa_guimaraess Olha que show!! 😍💃 Obrigada,Márcia ! ♥️😘😘",positive,"0,941059"
marciaa_guimaraess,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-10T23:50:39.000Z,2,18013742245775692,@carimbofloresdaalegria ❤️,positive,"0,97728"
ocantinhodopara,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T00:26:26.000Z,2,17983240613353848,Que lindo !!!! O Pará vai dominar o mundo rs,positive,"0,965809"
rendeirasdavila,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T00:28:58.000Z,1,17966848853399603,Que lindo!  Queremos ir pro Crab também.,positive,"0,716649"
leilamoreirao,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T01:35:17.000Z,0,17989707371034762,👏👏👏👏👏👏👏,positive,"0,985968"
pattyyamamoto,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T02:11:24.000Z,0,17974745027443309,@crabsebrae estive aí e foi lindo demais 😍,positive,"0,993054"
grupo_canoa,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T02:40:52.000Z,1,17982410555158141,👏👏👏👏👏👏👏👏,positive,"0,987087"
fatimataranto2,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T11:30:32.000Z,0,18257429383167376,Perdi ! 😤,negative,"-0,849061"
valeria_leao_70,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-11T17:28:03.000Z,0,17975075591291596,Coisa linda!👏🏼👏🏼👏🏼🎼🎼🎼🎼😍😍😍,positive,"0,999149"
biarteartesanatofeltro,https://www.instagram.com/p/Cv0HTKNMkBZ/,2023-08-11T19:14:04.000Z,0,17987418815194616,❤️❤️❤️❤️❤️,positive,"0,998982"
coneicaosalomao,https://www.instagram.com/p/CvvAE78LhWP/,2023-08-12T01:54:45.000Z,0,18048917068478209,Vai até quando?,neutral,0
ohomemdacasaoficial,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-12T12:23:39.000Z,0,17964779402447942,"Estava aí nesse dia, muito bacana!",positive,"0,986351"
senna1882,https://www.instagram.com/p/CvxuUglMP1c/,2023-08-12T14:28:18.000Z,0,18018639289669480,"Salve o carimbó por todo canto, arte , cultura , amor e alegria.💃🕺❤️👏👏👏👏",positive,"0,993418"
maria._franca,https://www.instagram.com/p/Cv2QWrUMDDr/,2023-08-12T16:49:38.000Z,0,17990323901181196,Curiosa pra ver minhas peças na exposição,positive,"0,613806"
ninelyrio,https://www.instagram.com/p/Cv4v2dRMn5k/,2023-08-13T14:41:45.000Z,0,18072255484393054,Que lindo! ❤️,positive,"0,975908"
maristela.pessoa,https://www.instagram.com/p/Cv4v2dRMn5k/,2023-08-13T17:01:30.000Z,0,17974991423305706,O amor do Getúlio e do Vitor é lindo de se ver!,positive,"0,95139"
lutourrio,https://www.instagram.com/p/Cv4v2dRMn5k/,2023-08-13T21:28:06.000Z,0,17880638831921085,😍😍,positive,"0,977228"
brunapelegrino1,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-15T20:23:50.000Z,1,18094305040351172,Vai ser lindo!! ❤️,positive,"0,969136"
ritanoroeslemos,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-15T20:45:33.000Z,1,18038401342516822,Vamos sim deve ser mto lindos,positive,"0,76742"
franci_ione,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-15T21:44:39.000Z,1,17873193392952365,Que lindaaaa 😍😍😍,positive,"0,999123"
rosagomesmariano,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T00:26:19.000Z,1,17972756153328786,"Olá, não localizei o link pra inscrição",negative,"-0,588361"
achadinhoscariocas,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T03:44:12.000Z,1,17916717200696492,😍,positive,"0,931476"
marcenariamalice,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T13:54:20.000Z,1,17994210383135251,"Olá!!! Eu me inscrevi pelo Sympla, mas não tinha o horário específico do encontro. Está correto?",positive,"0,25382"
crabsebrae,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T16:47:59.000Z,0,17978945648384123,"@marcenariamalice olá, o papo crab será as 16hrs, tem na descrição no sympla!😄",positive,"0,491827"
crabsebrae,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T16:48:17.000Z,0,18063630655423150,@brunapelegrino1 estamos ansiososs😍,positive,"0,964514"
crabsebrae,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T16:50:05.000Z,0,17998987379061836,"@rosagomesmariano O link ta na nossa bio, só se inscrever lá🤩😄",neutral,0
crabsebrae,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-16T16:54:22.000Z,0,17969043665596976,@ritanoroeslemos vai ser incrível 🤩🥰,positive,"0,979512"
barrosjosie,https://www.instagram.com/p/Cvp3D6OsrBd/,2023-08-16T21:05:37.000Z,0,18004670953797417,"Quem segura o porta-estandarte tem a arte, tem a arte",neutral,0
gomeslimaricardo,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-17T04:06:42.000Z,0,18021567676716817,❤️,positive,"0,970144"
gomeslimaricardo,https://www.instagram.com/p/Cv-nINgp6xh/,2023-08-17T04:07:39.000Z,0,18006584737763185,Vai ser sucesso certo.,positive,"0,94499"
cris_bevilacqua,https://www.instagram.com/p/Cv0HTKNMkBZ/,2023-08-17T11:07:01.000Z,0,17995832602944257,vamos @iolanda8000 e @patriciaecksteindias,positive,"0,77508"
vaniacury4,https://www.instagram.com/p/CvsbaHRJBSG/,2023-08-17T13:56:47.000Z,0,17969732309343529,É realmente maravilhoso!,positive,"0,99581"
ag.babylon,https://www.instagram.com/p/CvnCzqySg1W/,2023-08-17T20:46:05.000Z,0,18014888539644360,Mandamos DM ❤️,positive,"0,926948"
brunapelegrino1,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-17T21:46:30.000Z,4,17970178715356424,A equipe CRAB é um sucesso! ❤️,positive,"0,933255"
gabioligon,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-17T21:46:51.000Z,5,18004156231817636,Minha amiga muito linda @na_bru_ ❤️❤️❤️ Eu amo o CRAB!,positive,"0,999669"
graciela_urquiza,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-17T22:05:31.000Z,2,18241761775201922,Show 👏😍 @crabsebrae,positive,"0,971037"
na_bru_,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-17T22:37:09.000Z,0,18007076560822526,@gabioligon ❤️❤️❤️❤️,positive,"0,998476"
marcelafragoso23,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-17T22:58:02.000Z,2,17984206205129446,😍😍,positive,"0,977228"
crabsebrae,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-18T00:54:22.000Z,2,18274275043198386,Nossa tá lindo 😍😍,positive,"0,99499"
cardosovitr,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-18T12:05:25.000Z,2,17973047087527430,Brilhou ✨,positive,"0,800052"
lluuuccaassss,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-18T17:02:12.000Z,1,18022513621719029,a eloquência da equipe CRAB impressiona!!,neutral,0
ceramica.aldeia,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-18T18:27:10.000Z,1,17998907612032133,👏👏👏👏👏👏👏,positive,"0,985968"
oficial.gataderua,https://www.instagram.com/p/CwD2z4rpGw1/,2023-08-18T18:50:22.000Z,1,18017782327733158,👏👏👏👏👏,positive,"0,97518"
